Date,MaxSharpe,MinVol,HRP,EqualWeight
2016-07-19,0.005470944404004075,0.0037943790850563175,0.0010120317089010425,0.00011531974595869549
2016-07-20,0.00331880318148635,-0.00112544554717304,0.0025102477105397284,0.0038642844898365736
2016-07-21,-0.007593964217703089,-0.0017049924290591747,-0.005975252780228551,-0.006997451000053691
2016-07-22,0.00949287987462037,0.006867665227561312,0.00382676130777556,0.0037812122147765624
2016-07-25,0.0025042672230413867,-0.002752189002838534,-0.002160538865137727,-0.002172030775452392
2016-07-26,-0.0016630558139314388,-0.012749376142091536,-0.0032083342345970178,-7.584410239834844e-05
2016-07-27,-0.01128889017230073,-0.0068151750182095586,-0.0016401080558143483,-0.0007689803972776502
2016-07-28,0.0061665657382504215,0.0006674363654804814,0.00026629489822729493,0.00021802090217228068
2016-07-29,0.010262085679002206,0.0035241861355513105,0.001594870379580347,0.0008533540268395798
2016-08-01,-0.0009505972221475835,0.0022133267001905625,-0.0005192131824921853,-0.0017199491984066138
2016-08-02,-0.0069979766702916914,-0.0036269702905582703,-0.0052312433818033875,-0.005419735352151033
2016-08-03,-0.0076070140833554714,-0.0035915999146424087,0.001458834746865075,0.004562286530276823
2016-08-04,0.00891274862229583,0.0004942125586551362,0.00036056510610248,0.00017877509020092707
2016-08-05,0.005823924283022563,0.0032624636019001965,0.009984898290916543,0.011911022504959077
2016-08-08,0.002676469914974093,-0.0038173309006768815,-0.001595907314421582,-0.0003877529183805896
2016-08-09,0.001985756306646113,0.001470981642739819,8.320901069833551e-05,-0.000374794509902334
2016-08-10,-0.0004064880587390388,0.0029066494838437453,-0.00017294828284607688,-0.0019298149313552943
2016-08-11,0.0067644299830135896,0.0031959587785649396,0.005167610706910327,0.006060086565495937
2016-08-12,0.01995583535889594,0.0004777741472391663,-0.0010457365227793563,-0.001145237343713724
2016-08-15,-0.004829697013573264,-0.002124656305334951,0.0015325871659411666,0.004111943750217437
2016-08-16,-0.0028932069635552314,-0.010804257724542556,-0.0061678171753872975,-0.004649868120773203
2016-08-17,-0.006663521537003893,0.0019447988080971896,0.0016235461651515528,0.0013394965934469356
2016-08-18,0.004578847937694955,-5.195733025610116e-05,0.0013683149880885474,0.0016471183227492934
2016-08-19,0.00023939842850474982,-0.007153199020797965,-0.0035079315050435076,-0.0024354481213086005
2016-08-22,0.001856014705735078,-0.002654581478519039,-0.0010968553827753386,-0.0007944078607786903
2016-08-23,0.004162678451209295,0.0011308359012688408,0.0021997517162095515,0.0032021439199260626
2016-08-24,-0.009218651849927595,-0.0019765446112341256,-0.004092929885719345,-0.005040816779725727
2016-08-25,-0.004902047540238997,0.0001481953295283272,-0.0005438658024686641,3.413831829619801e-05
2016-08-26,0.003133825173412282,-0.005164373078127989,-0.001833573630558591,-0.00048584412959714425
2016-08-29,0.002302467280332348,0.006925806399210177,0.005363880295955201,0.005318471785905911
2016-08-30,-0.004339260255665703,-0.0034202037407538043,-0.002033919771004547,-0.0012955213033116176
2016-08-31,-0.0002169367304197707,0.0005900299525146953,-0.0017310501225496124,-0.0023585302214633942
2016-09-01,0.012239619149864477,0.002650161846082131,0.0022712685816074257,0.001584240727498895
2016-09-02,0.0013327240044306013,0.002326164768165075,0.0031352578505226603,0.0030659948865631803
2016-09-06,0.008178751696862718,0.0054893545578616225,0.003792894879621183,0.0030974768887426334
2016-09-07,-0.009630070375049435,-0.002489020431357425,-0.001770886736598352,-0.001215600628110775
2016-09-08,-0.00013953740700473278,-0.0031220314918641795,-0.0033658596865813453,-0.00233653266914971
2016-09-09,-0.043904644473422946,-0.024845529870287125,-0.02386158256987679,-0.02377700118632555
2016-09-12,0.01830096145488372,0.01934960261893542,0.01536328693511934,0.01480571039758972
2016-09-13,-0.01086189295039854,-0.013321618940933004,-0.013880094030395506,-0.014420308642868166
2016-09-14,-0.0005706536205492851,-0.0006256401331528541,-0.0005822745727553603,-0.0006661105990719211
2016-09-15,0.01568298028256853,0.009917319908426064,0.010486060419907446,0.010858914914366745
2016-09-16,-0.0016642257078481877,-0.0035650037752453646,-0.0027163878411525983,-0.002997358738792883
2016-09-19,0.0036055450472397173,-0.0026614799592941133,-0.002243599379838846,-0.0013994486646100427
2016-09-20,-0.0004957122120511151,0.00230477108051393,0.000870863348129778,0.0006459077975938291
2016-09-21,0.01592745414610225,0.006186215892244188,0.008591107185013748,0.009942198564120982
2016-09-22,0.00811047925576604,0.008010231662150544,0.005974603966019394,0.005742698945597096
2016-09-23,-0.0022926533437330984,-0.003260700746652887,-0.004002610767673259,-0.004376020161730138
2016-09-26,-0.011227104273315526,-0.007699719609334734,-0.009503607840731919,-0.010151128623945585
2016-09-27,0.017252297346667576,0.007910757466158939,0.00821969522748332,0.008608560015155056
2016-09-28,0.0067508420990592035,-0.0038378474782516585,0.0029419871100559596,0.005627473865168651
2016-09-29,-0.004225096309942285,-0.009106157549388197,-0.009780355970025271,-0.009964167119693747
2016-09-30,0.010697345201082075,0.007889391834043497,0.008918207996160383,0.010147268283259693
2016-10-03,-0.0037007502972690965,-0.0038857490436877617,-0.0029934488818271566,-0.0023436787572388763
2016-10-04,-0.009296574315011786,-0.007812549827135168,-0.006013384256313958,-0.0044217273802168375
2016-10-05,-0.003499534678166293,0.0008095786436392517,0.0034688497175297704,0.006259949173285368
2016-10-06,-0.0015748814726906637,-0.003607098486735898,-0.0012001060358630834,-1.2961620818945847e-05
2016-10-07,-0.0020856492180987797,-0.0011029406462454586,-0.003983736603151324,-0.0041098405244106365
2016-10-10,0.0007451936435698427,0.000591647825595555,0.003223581391692229,0.004143251594928049
2016-10-11,-0.005899289145895059,-0.0063157411494527745,-0.010173623140900732,-0.01316339710962253
2016-10-12,0.006462749898310057,0.004206273652598917,0.002136215734650078,0.0004495490469942202
2016-10-13,-0.006049572342461789,0.0004137597578175346,-0.0017012927777940994,-0.003814878243009522
2016-10-14,0.0010830297049090282,-0.002581874039952738,-0.00038801302604905526,0.0001602209147355064
2016-10-17,-0.0035445158110735293,-0.002755839039671446,-0.002474623517951108,-0.0028386599246208338
2016-10-18,0.010136010086235046,-0.0004651392807209152,0.002624658018329591,0.0050261538265311025
2016-10-19,-0.006344376853342211,-0.0020148671095931154,0.0010387813231204984,0.0017383811827135116
2016-10-20,0.006300500392767798,-0.004428825347339612,-0.003031775435045772,-0.0015125173715607727
2016-10-21,0.014063036468086472,-0.0037895100684961166,-0.0011959674091236387,-0.0005562302603745451
2016-10-24,0.030134796423047505,-9.320222211476204e-05,0.003708424721967699,0.004822227122008847
2016-10-25,0.00434357917790879,0.002162673126575886,-0.004846174685809121,-0.004218784513443876
2016-10-26,-0.001488559004731339,-0.0013169590425464893,0.0003843898545606033,0.0018667646463835323
2016-10-27,-0.009597066985596798,-0.0009031533192339482,-0.0009582103037176765,-0.0014736485797435326
2016-10-28,0.0046803040960221864,2.00273891536346e-05,-0.002614182207465314,-0.004665854743196352
2016-10-31,0.006939798201367083,0.0023253265612165203,-0.00046656693346290226,-0.0005247279657298078
2016-11-01,-0.01863934974546699,-0.006766534900262588,-0.00733011022111255,-0.006982979333665355
2016-11-02,-0.005382748025080048,-0.003915881052857121,-0.0043754618867749675,-0.004478752532244638
2016-11-03,-0.006057352250353729,-0.0014206506692237579,-0.0021953072327867574,-0.0027410439261195867
2016-11-04,-0.007692580687923422,-0.005722012620211243,-0.0025052245446892107,-0.001006611742512768
2016-11-07,0.033659746659711075,0.014315549698896184,0.01914080876542485,0.02156120404544289
2016-11-08,0.003960383884175121,0.006403716848962372,0.005863819394998374,0.005872158562067555
2016-11-09,-0.02044293790308666,0.007410232804827273,0.011842760700091463,0.017308498030650613
2016-11-10,-0.02695583731701348,-0.013104413563703579,0.0031535038632013574,0.007562530220679964
2016-11-11,0.1270330650635836,-0.0017799373697533383,0.0034443899918779565,0.007383684187508623
2016-11-14,-0.024247669016101488,-0.0010316462441910031,0.0008115673449622068,0.0027742627133116775
2016-11-15,0.019378341601911035,0.007987281056537156,0.006679968511282136,0.0064962616328755225
2016-11-16,0.03527676290337365,0.0012515009376297813,0.0013361157066598618,0.0007071880849679822
2016-11-17,0.004881206925544321,-0.002042646260688454,0.0003616536934465918,0.00256546713540201
2016-11-18,0.004225237562368799,-0.003683825909066648,-0.002947312611704503,-0.0036524590397837
2016-11-21,0.004793275154728166,0.0059921928833030266,0.005500220559125441,0.005704467293641954
2016-11-22,0.00806950783321176,0.004843012467334546,0.005106863692848481,0.00505284424103681
2016-11-23,0.0019903179162508305,0.0031967489283733015,0.0029154778728346046,0.0018521269783974316
2016-11-25,0.0031959053195492314,0.008264212485064785,0.005605560215303895,0.0048360930767342375
2016-11-28,0.0007858321709173057,0.0016429048019946184,-0.0023539401281288336,-0.004826512379701488
2016-11-29,0.0009822006569676369,-0.0012766411423118936,-0.0003762157006253098,-0.0006889906600098842
2016-11-30,-0.012283766179427131,-0.01209920093927529,-0.0056269836375040455,-0.0017503842008970516
2016-12-01,-0.024647200401141683,-0.00293268933026348,-0.0013862178409458385,-5.2438469920463275e-05
2016-12-02,0.010342010541480512,0.001475383514941133,0.0006651070982284832,-0.0007160950364866188
2016-12-05,0.009830698344187701,0.0018000609275901375,0.004209355006759108,0.008291454472912003
2016-12-06,0.011347025717368599,0.004861633050973399,0.0033924910000875507,0.0032306927799399116
2016-12-07,0.016831105468729488,0.013532321587196403,0.014542328605882053,0.014638887192438799
2016-12-08,-0.00767180921922685,-0.0023873240073902686,0.0005250026181196406,0.002518597454892552
2016-12-09,-0.0014112980550064517,0.009282843940117295,0.007277570952418555,0.006105159322312923
2016-12-12,-0.009763157287679677,0.009693374508281108,0.005242532352471814,0.0016503585613427555
2016-12-13,0.009802788640244475,0.0038469070599542214,0.005693545822198478,0.005572930532348053
2016-12-14,0.019239098798824305,-0.006742281153898518,-0.006139041310175803,-0.004719139373973786
2016-12-15,0.012968144966226409,0.0043542354482670334,0.003341637553552436,0.0038410177567754925
2016-12-16,0.01579904704853334,0.0033803385709728225,0.0014485365513131332,-0.0006948085945062387
2016-12-19,0.00673264805091443,0.0028965276099247477,0.002644586662684765,0.002149262387873423
2016-12-20,0.016630361269395235,0.002355016374510858,0.0038107307812730337,0.005447155443657382
2016-12-21,0.0021764076653871117,-0.0030246346931457877,-0.0016458927850086713,-0.00093250571573221
2016-12-22,0.008029761735421545,0.0004964782029088972,-0.0003422878520907926,-0.0012205519512863711
2016-12-23,0.013170806820137809,0.0016149294398408458,0.0012958242807355493,0.0017486582299727832
2016-12-27,0.03187498070036052,-0.0006613686431835521,0.0015513197108506806,0.002992010178526361
2016-12-28,-0.035785958119332384,-0.005010905424271627,-0.007079214442779088,-0.008946162033096656
2016-12-29,0.010638483917809884,0.0026740480852960767,0.0009877361996107217,-0.0007258080647164458
2016-12-30,-0.02192906691074241,-0.0033163759855325643,-0.004822954115935449,-0.00549250138555528
2017-01-03,-0.018194155112284578,0.0045257964076730805,0.006230333417391031,0.007236220086524727
2017-01-04,0.011913648050545582,0.0009401125535585097,0.0032611374743151166,0.006052218867988509
2017-01-05,-0.010419106220069451,0.0019891233976393127,-0.0007750824903805891,-0.0019552422774430384
2017-01-06,0.007741905332158429,-0.00345398294756479,0.0010945504973440348,0.0034390550421681755
2017-01-09,0.015582753963737298,-0.005152164876599889,-0.003511880588807194,-0.003234649366663204
2017-01-10,-0.005046668814898037,-0.003010828964808714,-0.0014492586573781711,0.000796340620191519
2017-01-11,-0.005519659096470323,-0.0013139419176611319,0.0025927591363423216,0.0039281983262907634
2017-01-12,-0.007483906355147139,0.0010010189384956673,-0.0017693104883954624,-0.0024492319104405655
2017-01-13,-0.0002839931227353626,-0.0018508287615257605,-0.00018811580073774581,0.0006047904094882282
2017-01-17,-0.006082202668638529,0.006377035004159914,0.0009404413006543991,-0.0043094984685383255
2017-01-18,0.008354595058891403,0.00011061678058931499,0.00042453931325474824,0.0027285248959733094
2017-01-19,0.012609829373113338,-0.0029367272473729174,-0.0031404992509110954,-0.00264157498145223
2017-01-20,-0.0023086099782118545,0.007711523479004416,0.005613926746289681,0.0042980188387190315
2017-01-23,0.007966557468067664,-0.0007321738790885134,-0.0011141681717165306,-0.0010799029290569874
2017-01-24,0.011963225504717354,-0.0013577352633345596,0.002626333328460394,0.007081071272222757
2017-01-25,0.00385991409710943,0.0006824582995501908,0.0048122748013135035,0.0066466416709044015
2017-01-26,0.008657525659502353,-0.000789388010085974,0.001613414479708134,0.0020321837634903134
2017-01-27,0.009816382591512605,0.001609317552883033,0.0018263269544315807,0.0017864548251686498
2017-01-30,-0.00655624944393297,-0.0002254012794539132,-0.003363783158917774,-0.005566378771138346
2017-01-31,-0.004023592100681086,0.0035625286635017008,-0.0016833490145427808,-0.003880467970914368
2017-02-01,0.021135844041514366,-0.0021111734375506637,0.00045910494798338325,0.002572907792156573
2017-02-02,0.0034832146121327196,-0.001036478184251084,6.099517682820779e-05,0.00033697048877308333
2017-02-03,-0.0028986514054139727,0.00312340269679022,0.0037064272964249323,0.005738902632827474
2017-02-06,0.007356891192548982,-0.001215646078444201,-0.001610289648799866,-0.0009953713486699316
2017-02-07,0.01188412164765152,0.003269459213096529,0.002491986215612947,0.0018345643063957045
2017-02-08,-0.002047707801202795,0.0028107949563517046,0.0022160348606617146,0.0007458690014641435
2017-02-09,-0.005166212219500121,0.001110415697816443,0.004072229968756226,0.004594012455299657
2017-02-10,-0.009219724887309577,-0.002219698245420495,0.0018282137284007722,0.0035385727027291147
2017-02-13,-0.01867950987214843,-0.0012911144609881083,0.003044871865724522,0.005646992235605386
2017-02-14,0.0014059775323136976,0.0016656416163463622,0.00392918395739513,0.005062469240076816
2017-02-15,0.0038207849437928354,0.010032068851465086,0.004772387380049561,0.0028081329481133
2017-02-16,-0.003122408419991497,0.004866874050119065,0.0030192364420544016,0.0010556190081392476
2017-02-17,-0.003944099723313847,0.003744942654259063,0.0019573924530259285,0.0005775110282087588
2017-02-21,0.02055226336618645,0.00643830030090238,0.007267931797809535,0.007137258326744915
2017-02-22,-0.0009064463303838453,-0.0003442719770848749,0.0007920698377397546,0.0008799213810659432
2017-02-23,-0.02759384376530634,0.004411498372210178,0.0023495302813329668,5.845861257211893e-05
2017-02-24,0.0034273286038244773,0.005254443904345938,0.0037471650794497504,0.0014539706717953506
2017-02-27,0.013479905299282982,-0.004125379217315149,-0.0016877735052493099,0.0012399789940132518
2017-02-28,-0.008024613850806163,0.0004116558647867556,-0.001929776030475747,-0.002678381188364916
2017-03-01,0.011403360142520443,0.00819485564558256,0.012113838461963811,0.016092226145411396
2017-03-02,-0.012836259933817783,-0.0018297835904506996,-0.0036349397573752695,-0.007064259833501204
2017-03-03,-0.0020736429504603273,-0.0018882498164916716,-0.000682226411685183,0.0006531081441293239
2017-03-06,-0.001992895262293091,-0.0029469248643300165,-0.002978898430180938,-0.0031506821672344087
2017-03-07,0.006250727951606385,-0.0018519452444086624,-0.0020987642335137096,-0.002597330699334935
2017-03-08,-0.001805874374021022,-0.0010085164221299565,-0.0012752566861837682,-0.0014837157806196772
2017-03-09,0.0025476609524718585,0.0033767870350446764,0.0009996716481350716,3.9767268019823173e-05
2017-03-10,0.005176447185912978,0.004534134217487036,0.003744436686370761,0.0024940176551185994
2017-03-13,0.0068822327809873705,0.0006564348824861555,-0.0005317345205704133,-0.0003103045882674793
2017-03-14,-0.0034279981592454933,-2.1335762943629434e-06,-0.0013637394037985147,-0.0021518110921026914
2017-03-15,0.006889566827132985,0.005656917167386197,0.006307144203650312,0.0061657779083361935
2017-03-16,0.0007001971529538649,-0.0008878152730180003,-0.001131428040897181,-0.0008056973170950619
2017-03-17,0.003998167657833392,-0.001488578652667892,-0.0016668315751815037,-0.0026106824650476835
2017-03-20,0.011126274159721873,0.0005179748834163768,0.0008287961101087836,0.0012652531793660524
2017-03-21,-0.008629729285189831,-0.0025886241669671258,-0.008178426553003769,-0.013321684914344387
2017-03-22,5.537258983152882e-05,-0.002224664766843373,-0.0012216982644323532,-6.292899305321672e-05
2017-03-23,-0.011328486843134642,-0.0030315123655792597,-0.001692873318356165,-0.0009564896311555348
2017-03-24,-0.004997960255759567,-0.0017327153916239227,-0.002171719278868698,-0.0026135511908023613
2017-03-27,0.002151545850582793,-3.30247937724225e-05,-0.001168095444773002,-0.0013832004263623144
2017-03-28,-0.0004730241581492929,0.0029698820167697792,0.005235724314904921,0.007065874965047598
2017-03-29,-0.003213792408951415,-0.0019407913370857483,-0.0015618944678684815,-0.0011629195034056972
2017-03-30,0.0012598362368362436,0.0027678508033687948,0.003326669380992458,0.0051748623707907815
2017-03-31,-0.005905289825954313,-0.0023409234920387383,-0.0021377683102100195,-0.0020237071308490968
2017-04-03,0.0014870960748973824,-0.00041700401301380483,-0.0009664672213315711,-0.0018780821390798773
2017-04-04,-0.020338763927187357,0.001866411889716575,0.0016126092827496124,0.0009860284930552723
2017-04-05,-0.001932277942735353,-0.0009986594030353935,-0.002117680656401475,-0.0029357021823054196
2017-04-06,-0.002227096984320236,-0.0021536700596775397,-0.00045259347241859605,0.0003929833549612447
2017-04-07,0.0006017224249570032,0.0006088920862839869,0.000403755873848188,-0.0007987915063425404
2017-04-10,-0.006803586384847348,-0.0007868897421546644,-0.000495907661917546,-0.0007361244803124211
2017-04-11,0.0029033296300951653,0.0013209154690630867,0.0005202989374925852,-5.2546097254329584e-05
2017-04-12,-0.002959120330450523,0.003532991144365239,-0.0006515797536199055,-0.0036430072696466607
2017-04-13,-0.013128408509400098,-0.004768939255183444,-0.007110299773176889,-0.008436048656152897
2017-04-17,0.02235941692431389,0.005107550971241439,0.007715499293444952,0.009272860209556436
2017-04-18,0.0016012800065353767,-0.0004251797550695086,-0.0008023693199289022,-0.001935306748333741
2017-04-19,-0.0002824224435753022,-0.002697833075980504,-0.003212057524495417,-0.003277430120903894
2017-04-20,0.0024890770695541733,0.005062520527749468,0.00611656959108932,0.008939818952111036
2017-04-21,0.0010349499437346732,-0.0036523493737595286,-0.0034730894623413245,-0.003433821321569873
2017-04-24,0.012725147739048124,0.005466883267788219,0.008318940061200718,0.011977298191737082
2017-04-25,0.006046108788459288,0.006882487464975231,0.008020836784556987,0.010975518358641056
2017-04-26,-0.007556089411786848,-0.0009448023736541064,-0.0002125527357486143,-0.0005989273134537438
2017-04-27,0.006364925129886998,-0.0030386461572884933,-0.0005245644322223218,-0.0008560857774535298
2017-04-28,-0.001671416075268723,-0.003252348838264921,-0.0027760029617485142,-0.003345186391279894
2017-05-01,0.003486559297044209,-0.002818666336237743,-0.0015871320486379888,-3.639924602410799e-05
2017-05-02,-0.010034706544947977,-0.0008540360282864835,0.0005214487778050381,0.0002871545719836309
2017-05-03,-0.0032478501935071864,-0.003361194548431313,-0.0010724860036404606,-0.0013013619741705136
2017-05-04,3.0018196937079203e-05,0.0006865152010657559,-0.0006338571612503859,-0.0011940637303879446
2017-05-05,0.002157554837630998,0.004025608314476581,0.0037262617462937193,0.003480918300454282
2017-05-08,-0.0008059060031616896,-0.00017712413894081325,6.266431293544758e-05,-0.00016225929300731908
2017-05-09,-0.0018890513042758702,-0.0027800635488821426,-0.002342023570069717,-0.002240465393095447
2017-05-10,0.05368692304373699,0.0007357852936379486,0.0017706431158048769,0.004297539802729018
2017-05-11,0.014598346002224632,-0.0014311532348891863,-0.0009059690466312224,2.980668285543434e-05
2017-05-12,0.0051034919889425346,0.00011267526090135883,-0.0008881445202698333,-0.0006112426521347973
2017-05-15,0.016844232550365816,0.00496012614400321,0.004569409834877896,0.005558175140095369
2017-05-16,0.005325827850054341,-0.0028204084317711487,-0.00033420483396643644,0.0010008190753812076
2017-05-17,-0.028781664176677203,-0.007987301940048807,-0.014544603680861865,-0.01969618430347951
2017-05-18,0.020004620320249366,0.0045549864095935895,0.0029795829430827345,0.0029967847081297625
2017-05-19,0.01127703840669167,0.005824226589166145,0.006375216160738016,0.00689505157080608
2017-05-22,0.016055562644586564,0.001510830010488251,0.003738720217711344,0.004019753881345248
2017-05-23,-0.0040515731306833575,0.0007836278026341453,0.00139264317646391,0.002469868744881681
2017-05-24,0.008539047384445124,0.003315158694416783,0.0024564221613206077,0.0030651460294899976
2017-05-25,0.008851787086008853,0.005046977127183141,0.0038850051176484482,0.002038372905103508
2017-05-26,0.00981674634149535,0.00016833268759911698,0.0006286434043933037,0.0016489313000876678
2017-05-30,0.0092628419554572,0.0031964077004034146,0.0023846777327185638,0.0009922326414438052
2017-05-31,-0.0019382906658187507,0.004587877106831117,0.0012286788020067251,-0.0014466597073661824
2017-06-01,0.005111370669505113,0.006962357017569581,0.006312054085633177,0.006436019027995932
2017-06-02,-0.0013245451883247183,0.001989036532956911,0.0028039569335866587,0.0029734698920523776
2017-06-05,0.011177869944868236,2.7000852394597037e-05,-0.0007549745379097673,0.00021407779771007385
2017-06-06,-0.0009600127177403653,-0.0032567778065838242,-0.0035687168142671914,-0.00364915794689867
2017-06-07,0.009124490341541433,-0.00015043638264230065,0.0017293134555742555,0.002457650222155335
2017-06-08,0.02314692789199191,-0.005795300616385704,-0.0005370243541178136,0.0031001087320263287
2017-06-09,-0.029124275895538426,0.007748884734929804,0.004802932047530893,0.003316981731473984
2017-06-12,-0.003754558901814115,3.909583641269704e-05,-0.0002825597941651845,-0.0005170836463474692
2017-06-13,0.008615594671196956,-0.0006363225220193374,0.002642308995715007,0.00390706248972345
2017-06-14,0.004353321640375047,0.004296293496288116,0.00221781841169722,-3.815200928062825e-05
2017-06-15,0.0008561175903687777,0.001872773963230911,-0.0005598894165878991,-0.0020141575426788666
2017-06-16,0.00690897226757331,0.0006554776208585654,0.0001420143951293252,0.00033412232000349935
2017-06-19,0.01782786318559134,0.0022559278660006514,0.006169759976900361,0.008358569319388503
2017-06-20,-0.0022154367604742386,0.00039767400205859005,-0.002765806333019035,-0.0038446377350452613
2017-06-21,0.00757052184771075,-0.0027403073522212027,-0.002402110835189153,-0.002679997688960634
2017-06-22,-0.0034186919953989947,-0.000774024296839713,-0.0009091235622735504,-0.0008265019359792795
2017-06-23,-0.011262999412828418,0.0005336172974046465,-4.263526768698754e-05,0.0004001339543104951
2017-06-26,-0.00563189518201337,0.002572114794991598,0.0019163101898229868,0.0015081006194597633
2017-06-27,-0.02118907363709453,-0.007091350150534125,-0.007143940309336118,-0.006418923990796095
2017-06-28,0.0178195669285762,0.003316936174445998,0.006228881331340137,0.009087151838793927
2017-06-29,-0.02063288514512618,-0.00984717247629926,-0.009380959411533335,-0.007943163435875344
2017-06-30,-0.0061706630822590215,0.0011136518818181211,0.0036931920356288485,0.0028000162557994457
2017-07-03,-0.01402583002419493,0.003987123994743252,0.0045526137476494324,0.005880218850597755
2017-07-05,0.01408582260234261,-0.00037840487901052685,-0.0007539255948958302,0.0005819534894945786
2017-07-06,-0.0023778529306248014,-0.006998554783247918,-0.007873976689236957,-0.008118322555833177
2017-07-07,0.011074171145559707,0.0021988860047326172,0.003625645962673474,0.004679005067612403
2017-07-10,0.016572073534368174,-0.00500950399450919,-0.0014603601979705384,0.0016589401177377317
2017-07-11,0.0029795558259442714,-0.0029730942416580507,-0.0012376023694340911,3.5006480337779056e-05
2017-07-12,0.020548926719331558,0.005627731081291547,0.006020288333771014,0.006089340321091099
2017-07-13,-0.008124622307433,-0.0029285951419575577,0.0008308428695334393,0.0025112419814831083
2017-07-14,0.013847322091120898,0.004907982411598163,0.004679331813835411,0.004535578953361793
2017-07-17,-0.003246113528336765,0.00012184666400303242,-0.00018369298914226896,-0.0003572119796040694
2017-07-18,0.006410753677123205,0.0009026654911767847,-0.000730130281655416,-0.0010680908035334382
2017-07-19,0.0015059143556830927,0.0036150939982484216,0.0030948458925437843,0.0037447508877036613
2017-07-20,0.008488838308315764,0.0030181800017182437,0.00043917376246927023,-0.00011030153731771487
2017-07-21,0.000672291724147729,-0.0003053797726097288,-0.0013092444456021847,-0.0015494953518954393
2017-07-24,-0.006647898598061919,-0.006290328878056979,-0.003386046254895259,-0.002003968034605217
2017-07-25,-0.003774563123545283,0.006990094223432841,0.0063995972266307636,0.006798613005887602
2017-07-26,0.0047337843665418225,0.007210109538694378,0.0020708564930768266,0.0008971529467457836
2017-07-27,-0.007566271255049203,0.013895295111111332,0.009541407978201523,0.003814977101768134
2017-07-28,-0.02120461690381696,-0.005938749641661856,-0.005784549348516678,-0.003547636516791172
2017-07-31,-0.01586993049455949,-1.807783367282447e-05,-1.920292823975417e-06,0.00027976965110745574
2017-08-01,0.008603884804860799,-2.9146188819956387e-05,0.003120453509417691,0.004261508223651472
2017-08-02,0.0007245566123908614,-0.0022579666516856574,-0.00039899028712139356,0.0009724640977093364
2017-08-03,0.004891792278645299,0.0023092677345043335,0.0014026006243415027,0.00017676480684866987
2017-08-04,0.001724971657127716,-0.0007772382808431626,0.00115497022073657,0.002716702975100701
2017-08-07,0.014867402163474342,0.0017758645463773269,0.001084066597104037,0.0018210677216399947
